# Population 67	1.2_1A10_sorted,1.2_1G8_sorted,1.2_1H7_sorted,1.2_2H4_sorted
# Population 79	1.2_1A11_sorted,1.2_1D11_sorted,1.2_1E2_sorted,1.2_2F1_sorted,1.2_2G9_sorted
# Population 40	1.2_1A1_sorted,1.2_1H3_sorted,1.2_2B9_sorted,1.2_2G7_sorted
# Population 47	1.2_1A2_sorted,1.2_1C9_sorted,1.2_2D4_sorted,1.2_2E11_sorted,1.2_2F4_sorted
# Population 2	1.2_1A3_sorted,1.2_1G5_sorted,1.2_2C3_sorted,1.2_2F9_sorted,3A_G2_sorted
# Population 12	1.2_1A4_sorted,1.2_1C8_sorted,1.2_1F2_sorted,1.2_1H5_sorted,1.2_2C2_sorted
# Population 13	1.2_1A5_sorted,1.2_1B11_sorted,1.2_2D7_sorted
# Population 18	1.2_1A7_sorted,1.2_2A11_sorted,3A_C2_sorted,3A_D2_sorted
# Population 30	1.2_1A8_sorted,1.2_1B3_sorted,1.2_1C1_sorted,1.2_2E2_sorted
# Population 20	1.2_1A9_sorted
# Population 28	1.2_1B10_sorted,1.2_2D5_sorted
# Population 19	1.2_1B1_sorted,1.2_1E7_sorted,1.2_2F6_sorted,1.2_2H7_sorted
# Population 4	1.2_1B2_sorted,1.2_1F4_sorted,1.2_2A4_sorted,1.2_2H3_sorted
# Population 21	1.2_1B4_sorted,1.2_1G4_sorted,1.2_2A7_sorted,1.2_2E5_sorted,1.2_2H6_sorted
# Population 17	1.2_1B5_sorted,1.2_1C4_sorted,1.2_1H6_sorted,1.2_2F8_sorted
# Population 51	1.2_1B6_sorted,3A_C3_sorted
# Population 7	1.2_1B7_sorted,1.2_1C11_sorted,1.2_1C7_sorted,1.2_1E4_sorted,1.2_1G7_sorted
# Population 56	1.2_1B8_sorted,1.2_1E3_sorted,1.2_2G1_sorted
# Population 57	1.2_1B9_sorted,1.2_1D8_sorted,1.2_2D1_sorted,1.2_2G6_sorted,1.2_2H2_sorted
# Population 27	1.2_1C10_sorted,1.2_1G9_sorted,1.2_2E6_sorted
# Population 49	1.2_1C2_sorted,1.2_1E10_sorted,1.2_1E1_sorted,1.2_2B6_sorted,1.2_2D10_sorted
# Population 77	1.2_1C3_sorted,1.2_1D2_sorted,1.2_1F9_sorted,1.2_1G10_sorted,1.2_2A1_sorted
# Population 39	1.2_1C5_sorted,1.2_1F10_sorted,1.2_2B8_sorted,1.2_2E9_sorted,1.2_2F10_sorted
# Population 1	1.2_1C6_sorted,1.2_1D10_sorted,1.2_1E6_sorted,1.2_2C6_sorted,1.2_2G8_sorted
# Population 6	1.2_1D1_sorted,1.2_1D9_sorted,1.2_1G1_sorted,1.2_2B5_sorted,1.2_2D6_sorted
# Population 72	1.2_1D3_sorted,1.2_2B2_sorted,1.2_2D2_sorted,1.2_2E4_sorted,1.2_2H5_sorted
# Population 23	1.2_1D4_sorted
# Population 36	1.2_1D5_sorted,1.2_1E5_sorted,3A_A2_sorted,3A_F2_sorted
# Population 62	1.2_1D6_sorted,1.2_1D7_sorted,1.2_2A6_sorted,1.2_2E1_sorted,1.2_2H1_sorted
# Population 45	1.2_1E11_sorted
# Population 16	1.2_1E8_sorted
# Population 46	1.2_1F1_sorted,1.2_1F3_sorted,1.2_2F7_sorted,3A_G1_sorted,3A_H1_sorted
# Population 61	1.2_1F5_sorted,1.2_2E3_sorted,3A_C1_sorted
# Population 68	1.2_1F7_sorted,1.2_2B4_sorted,1.2_2E8_sorted,1.2_2F3_sorted,1.2_2H9_sorted
# Population 29	1.2_1F8_sorted,1.2_2C7_sorted,1.2_2D9_sorted
# Population 14	1.2_1G2_sorted,1.2_2B11_sorted,1.2_2C5_sorted,1.2_2G5_sorted,1.2_2H8_sorted
# Population 42	1.2_1G6_sorted,1.2_2F5_sorted
# Population 3	1.2_1H10_sorted,1.2_2A10_sorted,1.2_2C9_sorted,1.2_2H10_sorted
# Population 31	1.2_1H1_sorted,1.2_2A9_sorted,1.2_2C4_sorted,1.2_2D8_sorted,1.2_2F2_sorted
# Population 15	1.2_1H2_sorted,1.2_2C1_sorted,3A_D1_sorted,3A_E1_sorted
# Population 9	1.2_1H4_sorted,3A_F1_sorted
# Population 11	1.2_1H8_sorted,1.2_2C11_sorted,3A_B2_sorted,3A_D3_sorted
# Population 64	1.2_1H9_sorted,1.2_2B3_sorted,1.2_2G10_sorted
# Population 69	1.2_2A2_sorted,1.2_2B10_sorted
# Population 35	1.2_2A3_sorted,1.2_2B1_sorted,1.2_2E7_sorted,3A_H2_sorted
# Population 8	1.2_2A5_sorted,3A_A3_sorted,3A_B3_sorted
# Population 5	1.2_2A8_sorted,1.2_2E10_sorted,1.2_2F11_sorted,1.2_2G2_sorted,3A_E2_sorted
# Population 74	1.2_2B7_sorted,1.2_2D11_sorted,1.2_2G3_sorted
# Population 41	1.2_2C8_sorted,1.2_2G4_sorted
# Population MWI067	3A_A11_sorted
# Population MWI075	3A_A12_sorted
# Population MWI007	3A_A4_sorted
# Population MWI016	3A_A5_sorted
# Population MWI025	3A_A6_sorted
# Population MWI033	3A_A7_sorted
# Population MWI041	3A_A8_sorted
# Population MWI049	3A_A9_sorted
# Population MWI058	3A_B10_sorted
# Population MWI068	3A_B11_sorted
# Population MWI076	3A_B12_sorted
# Population 26	3A_B1_sorted
# Population MWI008	3A_B4_sorted
# Population MWI017	3A_B5_sorted
# Population MWI026	3A_B6_sorted
# Population MWI034	3A_B7_sorted
# Population MWI042	3A_B8_sorted
# Population MWI050	3A_B9_sorted
# Population MWI059	3A_C10_sorted
# Population MWI069	3A_C11_sorted
# Population MWI077	3A_C12_sorted
# Population MWI009	3A_C4_sorted
# Population MWI018	3A_C5_sorted
# Population MWI027	3A_C6_sorted
# Population MWI035	3A_C7_sorted
# Population MWI043	3A_C8_sorted
# Population MWI051	3A_C9_sorted
# Population MWI060	3A_D10_sorted
# Population MWI070	3A_D11_sorted
# Population MWI078	3A_D12_sorted
# Population MWI010	3A_D4_sorted
# Population MWI019	3A_D5_sorted
# Population MWI028	3A_D6_sorted
# Population MWI036	3A_D7_sorted
# Population MWI044	3A_D8_sorted
# Population MWI052	3A_D9_sorted
# Population MWI061	3A_E10_sorted
# Population MWI071	3A_E11_sorted
# Population MWI079	3A_E12_sorted
# Population MWI001	3A_E3_sorted
# Population MWI011	3A_E4_sorted
# Population MWI020	3A_E5_sorted
# Population MWI029	3A_E6_sorted
# Population MWI045	3A_E8_sorted
# Population MWI053	3A_E9_sorted
# Population MWI062	3A_F10_sorted
# Population MWI072	3A_F11_sorted
# Population MWI080	3A_F12_sorted
# Population MWI003	3A_F3_sorted
# Population MWI014	3A_F4_sorted
# Population MWI022	3A_F5_sorted
# Population MWI030	3A_F6_sorted
# Population MWI038	3A_F7_sorted
# Population MWI046	3A_F8_sorted
# Population MWI054	3A_F9_sorted
# Population MWI063	3A_G10_sorted
# Population MWI073	3A_G11_sorted
# Population UTSC	3A_G12_sorted
# Population MWI004	3A_G3_sorted
# Population MWI015	3A_G4_sorted
# Population MWI023	3A_G5_sorted
# Population MWI031	3A_G6_sorted
# Population MWI039	3A_G7_sorted
# Population MWI047	3A_G8_sorted
# Population MWI055	3A_G9_sorted
# Population MWI066	3A_H10_sorted
# Population MWI074	3A_H11_sorted
# Population MWI005	3A_H3_sorted
# Population MWI024	3A_H5_sorted
# Population MWI032	3A_H6_sorted
# Population MWI040	3A_H7_sorted
# Population MWI048	3A_H8_sorted
# Population MWI056	3A_H9_sorted
# Group defaultgrp	67,79,40,47,2,12,13,18,30,20,28,19,4,21,17,51,7,56,57,27,49,77,39,1,6,72,23,36,62,45,16,46,61,68,29,14,42,3,31,15,9,11,64,69,35,8,5,74,41,MWI067,MWI075,MWI007,MWI016,MWI025,MWI033,MWI041,MWI049,MWI058,MWI068,MWI076,26,MWI008,MWI017,MWI026,MWI034,MWI042,MWI050,MWI059,MWI069,MWI077,MWI009,MWI018,MWI027,MWI035,MWI043,MWI051,MWI060,MWI070,MWI078,MWI010,MWI019,MWI028,MWI036,MWI044,MWI052,MWI061,MWI071,MWI079,MWI001,MWI011,MWI020,MWI029,MWI045,MWI053,MWI062,MWI072,MWI080,MWI003,MWI014,MWI022,MWI030,MWI038,MWI046,MWI054,MWI063,MWI073,UTSC,MWI004,MWI015,MWI023,MWI031,MWI039,MWI047,MWI055,MWI066,MWI074,MWI005,MWI024,MWI032,MWI040,MWI048,MWI056
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Fst'	Smoothed Fst'	D_est	Smoothed D_est
11	AS1.0ch10	30591	0.03890	-1.00000	0.00077	-1.00000	0.00270	-1.00000
16	AS1.0ch10	30628	0.03890	-1.00000	0.00077	-1.00000	0.00270	-1.00000
48	AS1.0ch10	118643	-0.01650	-1.00000	-0.00052	-1.00000	0.00129	-1.00000
53	AS1.0ch10	118733	0.09609	-1.00000	0.00421	-1.00000	-0.00160	-1.00000
102	AS1.0ch10	316594	0.01671	-1.00000	0.00244	-1.00000	-0.00923	-1.00000
107	AS1.0ch10	316702	0.01671	-1.00000	0.00244	-1.00000	-0.00923	-1.00000
115	AS1.0ch10	334970	-0.05750	-1.00000	-0.00230	-1.00000	0.00087	-1.00000
121	AS1.0ch10	335036	-0.05750	-1.00000	-0.00230	-1.00000	0.00087	-1.00000
130	AS1.0ch10	359325	0.04788	-1.00000	0.00408	-1.00000	-0.00204	-1.00000
135	AS1.0ch10	359386	0.04788	-1.00000	0.00408	-1.00000	-0.00204	-1.00000
155	AS1.0ch10	381020	0.05344	-1.00000	0.00322	-1.00000	-0.00018	-1.00000
160	AS1.0ch10	381087	0.08016	-1.00000	0.00255	-1.00000	0.00062	-1.00000
177	AS1.0ch10	415480	0.07706	-1.00000	0.00276	-1.00000	0.00188	-1.00000
237	AS1.0ch10	551298	-0.08083	-1.00000	-0.00390	-1.00000	-0.00017	-1.00000
241	AS1.0ch10	551399	-0.08083	-1.00000	-0.00390	-1.00000	-0.00017	-1.00000
257	AS1.0ch10	754186	0.11600	-1.00000	0.10454	-1.00000	0.11769	-1.00000
261	AS1.0ch10	754262	0.12112	-1.00000	0.10865	-1.00000	0.13033	-1.00000
360	AS1.0ch10	1195500	-0.04041	-1.00000	-0.00064	-1.00000	-0.00006	-1.00000
365	AS1.0ch10	1195584	-0.04041	-1.00000	-0.00064	-1.00000	-0.00006	-1.00000
499	AS1.0ch10	1725613	0.25077	-1.00000	0.00594	-1.00000	0.00311	-1.00000
1223	AS1.0ch10	4267952	0.00944	-1.00000	0.00022	-1.00000	0.00098	-1.00000
1227	AS1.0ch10	4268019	0.00944	-1.00000	0.00022	-1.00000	0.00098	-1.00000
1436	AS1.0ch10	5362307	0.25632	-1.00000	0.00607	-1.00000	0.00503	-1.00000
1563	AS1.0ch10	5807036	-0.06940	-1.00000	-0.00421	-1.00000	0.00133	-1.00000
1682	AS1.0ch10	6383190	0.05395	-1.00000	0.02658	-1.00000	-0.00953	-1.00000
2326	AS1.0ch10	14242918	0.09858	-1.00000	0.00155	-1.00000	-0.00015	-1.00000
2520	AS1.0ch10	16388177	0.08191	-1.00000	0.00459	-1.00000	0.01845	-1.00000
2525	AS1.0ch10	16388210	0.08191	-1.00000	0.00459	-1.00000	0.01845	-1.00000
2755	AS1.0ch10	19342887	0.07970	-1.00000	0.00812	-1.00000	-0.00199	-1.00000
2759	AS1.0ch10	19342974	0.07970	-1.00000	0.00812	-1.00000	-0.00199	-1.00000
3412	AS1.0ch03	296039	-0.02759	-1.00000	-0.00944	-1.00000	-0.00939	-1.00000
3416	AS1.0ch03	296100	-0.02759	-1.00000	-0.00944	-1.00000	-0.00939	-1.00000
3743	AS1.0ch03	1474188	0.04679	-1.00000	0.00399	-1.00000	0.00111	-1.00000
3747	AS1.0ch03	1474284	0.04918	-1.00000	0.00378	-1.00000	0.00063	-1.00000
3767	AS1.0ch03	1512544	0.07736	-1.00000	0.00246	-1.00000	-0.00070	-1.00000
3771	AS1.0ch03	1512644	0.06151	-1.00000	0.02872	-1.00000	-0.00676	-1.00000
3789	AS1.0ch03	1530345	-0.18852	-1.00000	-0.00525	-1.00000	-0.00007	-1.00000
3795	AS1.0ch03	1530423	-0.18852	-1.00000	-0.00525	-1.00000	-0.00007	-1.00000
3817	AS1.0ch03	1560772	0.06424	-1.00000	0.00493	-1.00000	0.00095	-1.00000
3824	AS1.0ch03	1560844	0.06424	-1.00000	0.00493	-1.00000	0.00095	-1.00000
3897	AS1.0ch03	1790823	0.03217	-1.00000	0.02160	-1.00000	-0.01876	-1.00000
3902	AS1.0ch03	1790907	0.04255	-1.00000	0.02857	-1.00000	0.00146	-1.00000
3920	AS1.0ch03	1829412	0.06954	-1.00000	0.00563	-1.00000	0.00068	-1.00000
3940	AS1.0ch03	1878160	-0.16586	-1.00000	-0.00262	-1.00000	-0.00002	-1.00000
4201	AS1.0ch03	2781357	0.04664	-1.00000	0.00637	-1.00000	0.00777	-1.00000
4249	AS1.0ch03	2976138	0.00667	-1.00000	0.00080	-1.00000	-0.00158	-1.00000
4252	AS1.0ch03	2976201	0.00667	-1.00000	0.00080	-1.00000	-0.00158	-1.00000
4277	AS1.0ch03	2997627	-0.03473	-1.00000	-0.00111	-1.00000	-0.00036	-1.00000
4282	AS1.0ch03	2997707	-0.03473	-1.00000	-0.00111	-1.00000	-0.00036	-1.00000
4286	AS1.0ch03	3002705	-0.04674	-1.00000	-0.00244	-1.00000	-0.00051	-1.00000
4292	AS1.0ch03	3002771	-0.04674	-1.00000	-0.00244	-1.00000	-0.00051	-1.00000
4386	AS1.0ch03	3241337	0.08029	-1.00000	0.00450	-1.00000	0.00015	-1.00000
4392	AS1.0ch03	3241386	0.10642	-1.00000	0.00640	-1.00000	0.00127	-1.00000
4575	AS1.0ch03	4013173	0.08120	-1.00000	0.00160	-1.00000	0.00104	-1.00000
4582	AS1.0ch03	4013276	0.08120	-1.00000	0.00160	-1.00000	0.00104	-1.00000
4687	AS1.0ch03	4539409	0.06144	-1.00000	0.00295	-1.00000	0.00004	-1.00000
4691	AS1.0ch03	4539464	0.06144	-1.00000	0.00295	-1.00000	0.00004	-1.00000
4715	AS1.0ch03	4657982	-0.02256	-1.00000	-0.00954	-1.00000	-0.03062	-1.00000
5089	AS1.0ch03	9376045	-0.00840	-1.00000	-0.00116	-1.00000	-0.00498	-1.00000
5093	AS1.0ch03	9376146	0.07930	-1.00000	0.00609	-1.00000	-0.00167	-1.00000
5732	AS1.0ch03	13583445	-0.01243	-1.00000	-0.00050	-1.00000	-0.00020	-1.00000
6887	AS1.0ch03	24117211	0.09361	-1.00000	0.00602	-1.00000	0.00151	-1.00000
6892	AS1.0ch03	24117239	0.09361	-1.00000	0.00602	-1.00000	0.00151	-1.00000
7094	AS1.0ch03	26592340	0.02880	-1.00000	0.00234	-1.00000	0.00049	-1.00000
7098	AS1.0ch03	26592375	0.02880	-1.00000	0.00234	-1.00000	0.00049	-1.00000
7184	AS1.0ch03	27605490	0.06129	-1.00000	0.01271	-1.00000	0.02895	-1.00000
7188	AS1.0ch03	27605543	0.00444	-1.00000	0.00042	-1.00000	0.00107	-1.00000
7197	AS1.0ch03	27605606	0.29908	-1.00000	0.01661	-1.00000	0.02031	-1.00000
7313	AS1.0ch01	73825	0.10438	-1.00000	0.02993	-1.00000	0.04464	-1.00000
7316	AS1.0ch01	73932	0.10438	-1.00000	0.02993	-1.00000	0.04464	-1.00000
7348	AS1.0ch01	177578	0.04656	-1.00000	0.00148	-1.00000	0.00117	-1.00000
7413	AS1.0ch01	354865	0.06345	-1.00000	0.03682	-1.00000	0.02806	-1.00000
7418	AS1.0ch01	354902	0.06345	-1.00000	0.03682	-1.00000	0.02228	-1.00000
7531	AS1.0ch01	881502	0.07271	-1.00000	0.01439	-1.00000	0.00105	-1.00000
7539	AS1.0ch01	881592	0.07271	-1.00000	0.01439	-1.00000	0.00105	-1.00000
7717	AS1.0ch01	1531988	0.03854	-1.00000	0.03684	-1.00000	0.06956	-1.00000
7723	AS1.0ch01	1532068	0.03464	-1.00000	0.03323	-1.00000	0.05465	-1.00000
7940	AS1.0ch01	2001428	-0.13237	-1.00000	-0.00209	-1.00000	-0.00003	-1.00000
7944	AS1.0ch01	2001476	-0.00303	-1.00000	-0.00118	-1.00000	-0.03035	-1.00000
8107	AS1.0ch01	2453582	-0.01460	-1.00000	-0.00029	-1.00000	0.00144	-1.00000
8111	AS1.0ch01	2453664	-0.01460	-1.00000	-0.00029	-1.00000	0.00144	-1.00000
8118	AS1.0ch01	2465968	0.00967	-1.00000	0.00015	-1.00000	0.00032	-1.00000
8123	AS1.0ch01	2466067	0.05061	-1.00000	0.00410	-1.00000	0.00100	-1.00000
8218	AS1.0ch01	2788176	0.09546	-1.00000	0.01052	-1.00000	0.01220	-1.00000
8223	AS1.0ch01	2788231	0.08256	-1.00000	0.00946	-1.00000	0.01194	-1.00000
8349	AS1.0ch01	3193100	0.07555	-1.00000	0.04250	-1.00000	0.04896	-1.00000
